sample,frame,prompt_id,instance_id,stage,candidate_path,mask_nonempty,area_ratio,sam_score,total_score,has_gt,f1,iou,precision,recall
BaiZhang,0042,P6,14,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_BaiZhang_0042_14.png,0,0.004255,0.441406,0.608659,0,,,,
BaiZhang,0042,P6,15,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_BaiZhang_0042_15.png,0,0.003019,0.404297,0.63549,0,,,,
DouBanLv2,0032,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0032_00.png,0,0.249785,0.976562,0.702961,0,,,,
DouBanLv2,0033,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0033_00.png,0,0.254441,0.976562,0.696622,0,,,,
DouBanLv2,0034,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0034_00.png,0,0.052149,0.337891,0.657347,0,,,,
DouBanLv2,0034,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0034_01.png,0,0.25417,0.980469,0.691171,0,,,,
DouBanLv2,0035,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0035_00.png,0,0.246229,0.976562,0.683801,0,,,,
DouBanLv2,0036,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0036_00.png,0,0.232793,0.972656,0.674574,0,,,,
DouBanLv2,0037,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0037_00.png,1,0.212812,0.980469,0.655617,1,0.98554,0.971493,0.997388,0.97397
DouBanLv2,0038,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0038_00.png,1,0.193861,0.972656,0.642675,1,0.989847,0.979898,0.994872,0.984872
DouBanLv2,0039,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0039_00.png,1,0.035761,0.386719,0.678797,1,0.0,0.0,0.0,0.0
DouBanLv2,0039,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0039_01.png,1,0.180842,0.972656,0.640427,1,0.98666,0.97367,0.990044,0.983298
DouBanLv2,0040,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0040_00.png,1,0.169406,0.960938,0.645943,1,0.98816,0.976597,0.993601,0.982778
DouBanLv2,0040,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0040_01.png,1,0.045258,0.507812,0.693336,1,0.0,0.0,0.0,0.0
DouBanLv2,0040,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0040_02.png,1,0.011301,0.318359,0.56893,1,2.1e-05,1.1e-05,0.000171,1.1e-05
DouBanLv2,0041,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_00.png,1,0.029142,0.753906,0.719815,1,0.0,0.0,0.0,0.0
DouBanLv2,0041,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_01.png,1,0.008537,0.605469,0.661473,1,0.0,0.0,0.0,0.0
DouBanLv2,0041,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_02.png,1,0.005741,0.402344,0.66887,1,0.0,0.0,0.0,0.0
DouBanLv2,0041,P6,3,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_03.png,1,0.160145,0.957031,0.657518,1,0.986485,0.97333,0.994515,0.978583
DouBanLv2,0041,P6,4,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_04.png,1,0.025416,0.628906,0.705665,1,0.0,0.0,0.0,0.0
DouBanLv2,0041,P6,5,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_05.png,1,0.020737,0.320312,0.664384,1,0.0,0.0,0.0,0.0
DouBanLv2,0041,P6,6,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_06.png,1,0.013206,0.503906,0.592918,1,0.001266,0.000634,0.008436,0.000684
DouBanLv2,0041,P6,7,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_07.png,1,0.014805,0.535156,0.688806,1,0.0,0.0,0.0,0.0
DouBanLv2,0041,P6,8,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0041_08.png,1,0.010895,0.390625,0.667828,1,0.001086,0.000543,0.008654,0.000579
DouBanLv2,0042,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_00.png,0,0.016422,0.304688,0.660821,0,,,,
DouBanLv2,0042,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_01.png,0,0.029643,0.824219,0.716035,0,,,,
DouBanLv2,0042,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_02.png,0,0.004736,0.378906,0.665995,0,,,,
DouBanLv2,0042,P6,3,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_03.png,0,0.010844,0.792969,0.714292,0,,,,
DouBanLv2,0042,P6,4,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_04.png,0,0.016796,0.330078,0.663593,0,,,,
DouBanLv2,0042,P6,5,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_05.png,0,0.155456,0.957031,0.667857,0,,,,
DouBanLv2,0042,P6,6,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_06.png,0,0.012376,0.408203,0.670701,0,,,,
DouBanLv2,0042,P6,7,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_07.png,0,0.01912,0.341797,0.57502,0,,,,
DouBanLv2,0042,P6,8,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_08.png,0,0.023161,0.65625,0.707748,0,,,,
DouBanLv2,0042,P6,9,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_09.png,0,0.005461,0.566406,0.690756,0,,,,
DouBanLv2,0042,P6,10,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_10.png,0,0.002852,0.378906,0.512265,0,,,,
DouBanLv2,0042,P6,11,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_11.png,0,0.014708,0.605469,0.697906,0,,,,
DouBanLv2,0042,P6,12,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_12.png,0,0.01521,0.5,0.593307,0,,,,
DouBanLv2,0042,P6,13,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0042_13.png,0,0.002032,0.335938,0.619271,0,,,,
DouBanLv2,0043,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_00.png,0,0.017798,0.376953,0.669351,0,,,,
DouBanLv2,0043,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_01.png,0,0.005397,0.488281,0.680221,0,,,,
DouBanLv2,0043,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_02.png,0,0.02256,0.804688,0.662983,0,,,,
DouBanLv2,0043,P6,3,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_03.png,0,0.012751,0.375,0.666795,0,,,,
DouBanLv2,0043,P6,4,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_04.png,0,0.150405,0.953125,0.669917,0,,,,
DouBanLv2,0043,P6,5,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_05.png,0,0.023113,0.597656,0.700803,0,,,,
DouBanLv2,0043,P6,6,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_06.png,0,0.024007,0.417969,0.586391,0,,,,
DouBanLv2,0043,P6,7,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_07.png,0,0.014674,0.574219,0.693927,0,,,,
DouBanLv2,0043,P6,8,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_08.png,0,0.015104,0.78125,0.715431,0,,,,
DouBanLv2,0043,P6,9,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_09.png,0,0.005309,0.59375,0.694276,0,,,,
DouBanLv2,0043,P6,10,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_10.png,0,0.00909,0.507812,0.682883,0,,,,
DouBanLv2,0043,P6,11,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_11.png,0,0.034087,0.347656,0.582557,0,,,,
DouBanLv2,0043,P6,12,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0043_12.png,0,0.016858,0.470703,0.68099,0,,,,
DouBanLv2,0044,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_00.png,0,0.017493,0.474609,0.681811,0,,,,
DouBanLv2,0044,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_01.png,0,0.013583,0.457031,0.67764,0,,,,
DouBanLv2,0044,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_02.png,0,0.024974,0.554688,0.669199,0,,,,
DouBanLv2,0044,P6,3,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_03.png,0,0.144565,0.941406,0.675859,0,,,,
DouBanLv2,0044,P6,4,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_04.png,0,0.015637,0.648438,0.697142,0,,,,
DouBanLv2,0044,P6,5,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_05.png,0,0.008841,0.765625,0.711922,0,,,,
DouBanLv2,0044,P6,6,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_06.png,0,0.027057,0.335938,0.578036,0,,,,
DouBanLv2,0044,P6,7,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_07.png,0,0.004517,0.330078,0.597348,0,,,,
DouBanLv2,0044,P6,8,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_08.png,0,0.015701,0.8125,0.717809,0,,,,
DouBanLv2,0044,P6,9,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_09.png,0,0.0097,0.523438,0.685009,0,,,,
DouBanLv2,0044,P6,10,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0044_10.png,0,0.005654,0.617188,0.697171,0,,,,
DouBanLv2,0045,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_00.png,0,0.01149,0.4375,0.628051,0,,,,
DouBanLv2,0045,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_01.png,0,0.007203,0.388672,0.613775,0,,,,
DouBanLv2,0045,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_02.png,0,0.017001,0.820312,0.718891,0,,,,
DouBanLv2,0045,P6,3,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_03.png,0,0.140036,0.949219,0.681802,0,,,,
DouBanLv2,0045,P6,4,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_04.png,0,0.003347,0.574219,0.61527,0,,,,
DouBanLv2,0045,P6,5,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_05.png,0,0.006184,0.589844,0.693781,0,,,,
DouBanLv2,0045,P6,6,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_06.png,0,0.015463,0.388672,0.616299,0,,,,
DouBanLv2,0045,P6,7,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_07.png,0,0.00968,0.369141,0.552665,0,,,,
DouBanLv2,0045,P6,8,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_08.png,0,0.013609,0.742188,0.711705,0,,,,
DouBanLv2,0045,P6,9,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0045_09.png,0,0.010362,0.570312,0.691433,0,,,,
DouBanLv2,0046,P6,0,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0046_00.png,0,0.011445,0.585938,0.674204,0,,,,
DouBanLv2,0046,P6,1,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0046_01.png,0,0.134339,0.960938,0.684276,0,,,,
DouBanLv2,0046,P6,2,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0046_02.png,0,0.017794,0.875,0.695713,0,,,,
DouBanLv2,0046,P6,3,raw,/data/fj/F2DMAS/00-论文优化重构/计算机与电子农业特刊实验工作区/01-算法模块修改与验证/阶段十七A_10GT困难样本Pilot与无GT测试审计/02_trackA_variants/P00_Control/候选掩膜/raw_instance_P6/mask_DouBanLv2_0046_03.png,0,0.018467,0.683594,0.708493,0,,,,
